nodes,edges,instance,beta,n_nodes,value,time
300,1000,6,0.8,190,11942,7807.67
300,1000,6,1,192,12118,5234.83
300,1000,6,1.2,193,12161,6630.37
300,1000,6,1.4,191,12048,4938.03
300,1000,6,1.6,190,11931,7105.66
300,1000,6,1.8,192,12009,3671.01
300,1000,6,2,192,12075,4513.71
300,1000,7,0.2,194,12324,7927.38
300,1000,7,0.4,196,12408,4837.63
300,1000,7,0.6,194,12407,7490.9
300,1000,7,0.8,194,12344,6011.37
300,1000,7,1,193,12405,8008.82
300,1000,7,1.2,195,12473,8633.84
300,1000,7,1.4,194,12382,5040.76
300,1000,7,1.6,193,12319,9381.1
300,1000,7,1.8,195,12328,4561.43
300,1000,7,2,193,12281,5914.71
300,1000,8,0.2,193,12131,7858.58
300,1000,8,0.4,193,12030,5344.22
300,1000,8,0.6,190,11955,7294.28
300,1000,8,0.8,192,12057,8920.2
300,1000,8,1,193,12038,5635.5
300,1000,8,1.2,192,12087,5489.88
300,1000,8,1.4,195,12022,7669.02
300,1000,8,1.6,193,12131,5728.4
300,1000,8,1.8,193,12165,3873.61
300,1000,8,2,193,12006,3190.9
300,1000,9,0.2,198,12158,8916.2
300,1000,9,0.4,201,12397,6364.75
300,1000,9,0.6,199,12292,11532.6
300,1000,9,0.8,202,12404,5118.11
300,1000,9,1,199,12323,11461.3
300,1000,9,1.2,197,12220,6450.09
300,1000,9,1.4,200,12311,7204.27
300,1000,9,1.6,199,12247,5278.99
300,1000,9,1.8,198,12226,5656.31
300,1000,9,2,200,12266,1839.01
300,1000,10,0.2,195,12149,6566.55
300,1000,10,0.4,196,12037,8798.88
300,1000,10,0.6,194,11990,12953.5
300,1000,10,0.8,195,12063,5039.62
300,1000,10,1,194,12180,7385.5
300,1000,10,1.2,196,12044,6283.19
300,1000,10,1.4,196,12195,7289.78
300,1000,10,1.6,196,12037,8117.79
300,1000,10,1.8,197,12080,2867.78
300,1000,10,2,196,12039,3475.7
300,2000,1,0.2,237,15339,8575.56
300,2000,1,0.4,232,15167,10999.2
300,2000,1,0.6,237,15300,9129.89
300,2000,1,0.8,232,15061,11865.7
300,2000,1,1,234,15074,11971.7
300,2000,1,1.2,232,14993,7738.09
300,2000,1,1.4,235,15259,10571.5
300,2000,1,1.6,233,15056,13184.7
300,2000,1,1.8,232,15089,5827.3
300,2000,1,2,234,15079,5226.92
300,2000,2,0.2,233,14693,13659.5
300,2000,2,0.4,232,14722,8815.25
300,2000,2,0.6,231,14641,10727.7
300,2000,2,0.8,231,14625,5903.12
300,2000,2,1,232,14650,7593.13
300,2000,2,1.2,231,14609,9994.13
300,2000,2,1.4,232,14629,7661.34
300,2000,2,1.6,233,14696,4548.84
300,2000,2,1.8,233,14651,2234.18
300,2000,2,2,232,14650,5173.41
300,2000,3,0.2,231,14984,7297.84
300,2000,3,0.4,232,15089,7528.31
300,2000,3,0.6,230,14988,7056.16
300,2000,3,0.8,227,14868,8588.6
300,2000,3,1,230,15011,8096.39
300,2000,3,1.2,229,15042,9182.18
300,2000,3,1.4,230,14994,10497.7
300,2000,3,1.6,231,14988,5194.06
300,2000,3,1.8,232,15095,4093.27
300,2000,3,2,233,15159,2023.46
300,2000,4,0.2,234,14423,9580.74
300,2000,4,0.4,234,14388,6620.73
300,2000,4,0.6,238,14630,6566.48
300,2000,4,0.8,236,14482,6651.45
300,2000,4,1,235,14368,7312.06
300,2000,4,1.2,235,14474,13886.6
300,2000,4,1.4,238,14686,8075.65
300,2000,4,1.6,234,14440,7908.4
300,2000,4,1.8,233,14427,3865.32
300,2000,4,2,232,14366,3980.34
300,2000,5,0.2,230,14252,11179.4
300,2000,5,0.4,231,14234,7485.17
300,2000,5,0.6,231,14276,8435.19
300,2000,5,0.8,231,14372,7229.64
300,2000,5,1,230,14266,14733.5
300,2000,5,1.2,231,14276,12446.7
300,2000,5,1.4,229,14259,11132.4
300,2000,5,1.6,231,14262,8772.8
300,2000,5,1.8,232,14395,5480.38
300,2000,5,2,229,14306,4937.7
300,2000,6,0.2,234,14837,12959
300,2000,6,0.4,235,14867,12067.9
300,2000,6,0.6,232,14756,10032.3
300,2000,6,0.8,232,14694,13578
300,2000,6,1,235,14838,10206.9
300,2000,6,1.2,233,14700,8347.64
300,2000,6,1.4,236,14883,7946.76
300,2000,6,1.6,232,14690,9734.24
300,2000,6,1.8,232,14666,6342.97
300,2000,6,2,230,14662,2933.62
300,2000,7,0.2,235,15636,9365.73
300,2000,7,0.4,231,15462,13436.4
300,2000,7,0.6,237,15718,11337.3
300,2000,7,0.8,235,15652,8195.45
300,2000,7,1,236,15724,8660.52
300,2000,7,1.2,233,15554,12588.9
300,2000,7,1.4,236,15707,14657.5
300,2000,7,1.6,239,15792,6540.01
300,2000,7,1.8,235,15581,6407.63
300,2000,7,2,233,15526,5085.93
300,2000,8,0.2,229,14801,11187.5
300,2000,8,0.4,235,15109,6776.51
300,2000,8,0.6,232,15148,11027.5
300,2000,8,0.8,235,15092,9653.48
300,2000,8,1,230,14937,6540.54
300,2000,8,1.2,231,15042,7571.94
300,2000,8,1.4,230,14800,12643.6
300,2000,8,1.6,230,14802,18648.7
300,2000,8,1.8,230,14845,4660.24
300,2000,8,2,236,15131,5490.45
300,2000,9,0.2,234,15406,6648.83
300,2000,9,0.4,231,15356,8390.53
300,2000,9,0.6,236,15540,13022.2
300,2000,9,0.8,232,15354,8658.29
300,2000,9,1,236,15453,4725.2
300,2000,9,1.2,234,15303,10614.2
300,2000,9,1.4,232,15110,8322.54
300,2000,9,1.6,232,15300,8030.74
300,2000,9,1.8,232,15297,3279.13
300,2000,9,2,233,15190,4902.75
300,2000,10,0.2,234,15211,6869.92
300,2000,10,0.4,233,14996,7187.42
300,2000,10,0.6,231,14923,9551.3
300,2000,10,0.8,237,15208,9491.89
300,2000,10,1,233,14934,10670.6
300,2000,10,1.2,235,15043,6673.82
300,2000,10,1.4,232,14982,9825.12
300,2000,10,1.6,233,14972,10341.9
300,2000,10,1.8,231,14897,4668.99
300,2000,10,2,234,14969,5061.43
300,3000,1,0.2,251,16097,12389.1
300,3000,1,0.4,252,16099,7789.04
300,3000,1,0.6,253,16207,12996.4
300,3000,1,0.8,252,16143,9486.73
300,3000,1,1,252,16152,9533.4
300,3000,1,1.2,251,16061,8310.32
300,3000,1,1.4,253,16255,11803.6
300,3000,1,1.6,253,16118,10900.3
300,3000,1,1.8,252,16170,6712.07
300,3000,1,2,252,16173,5957.96
300,3000,2,0.2,251,16880,7626.6
300,3000,2,0.4,249,16794,8766.54
300,3000,2,0.6,248,16882,14749
300,3000,2,0.8,249,16894,6280.79
300,3000,2,1,249,16753,15060.8
300,3000,2,1.2,248,16647,5592.94
300,3000,2,1.4,252,17081,8905.45
300,3000,2,1.6,251,16903,5324.64
300,3000,2,1.8,249,16739,12018.8
300,3000,2,2,251,16913,3722.39
300,3000,3,0.2,249,15658,7603.47
300,3000,3,0.4,250,15822,7951.37
300,3000,3,0.6,245,15712,8004.03
300,3000,3,0.8,248,15860,9908.17
300,3000,3,1,250,15856,9704.66
300,3000,3,1.2,249,15744,12466
300,3000,3,1.4,250,15811,12060.7
300,3000,3,1.6,250,15752,9704.18
300,3000,3,1.8,250,16015,4704.29
300,3000,3,2,248,15691,6098.17
300,3000,4,0.2,249,16307,8669.92
300,3000,4,0.4,251,16475,8660.59
300,3000,4,0.6,251,16469,11711.6
300,3000,4,0.8,249,16332,9421.13
300,3000,4,1,251,16378,12159.2
300,3000,4,1.2,248,16200,12563.7
300,3000,4,1.4,248,16291,12268.1
300,3000,4,1.6,250,16359,7185.14
300,3000,4,1.8,247,16176,6209.47
300,3000,4,2,251,16475,4023.4
300,3000,5,0.2,248,16602,13784
300,3000,5,0.4,245,16280,8534.9
300,3000,5,0.6,247,16419,7100.73
300,3000,5,0.8,248,16468,6172.12
300,3000,5,1,249,16576,7169.19
300,3000,5,1.2,249,16628,8009.01
300,3000,5,1.4,249,16582,14889.8
300,3000,5,1.6,246,16403,18637.9
300,3000,5,1.8,246,16344,6558.08
300,3000,5,2,247,16414,5014.71
300,3000,6,0.2,250,16418,9946.99
300,3000,6,0.4,249,16337,9103.58
300,3000,6,0.6,245,16289,12630.6
300,3000,6,0.8,247,16231,16484.5
300,3000,6,1,251,16473,11640.9
300,3000,6,1.2,248,16395,8447.52
300,3000,6,1.4,249,16479,8382.21
300,3000,6,1.6,248,16458,6735.54
300,3000,6,1.8,249,16405,5456.76
300,3000,6,2,252,16556,2619.77
300,3000,7,0.2,249,16112,13402.8
300,3000,7,0.4,250,16227,10231.2
300,3000,7,0.6,249,16257,13675.8
300,3000,7,0.8,248,16212,10374.4
300,3000,7,1,249,16355,6234.68
300,3000,7,1.2,247,16160,12066.9
300,3000,7,1.4,249,16242,10787.3
300,3000,7,1.6,250,16273,5807.21
300,3000,7,1.8,251,16203,4769.74
300,3000,7,2,246,16069,6059.41
300,3000,8,0.2,245,16111,11679.3
300,3000,8,0.4,250,16376,11344.6
300,3000,8,0.6,248,16228,8003.42
300,3000,8,0.8,245,16109,8681.48
300,3000,8,1,249,16271,10131.7
300,3000,8,1.2,244,16005,7647.65
300,3000,8,1.4,245,16200,10904.2
300,3000,8,1.6,247,16135,9807.74
300,3000,8,1.8,252,16475,4883.06
300,3000,8,2,249,16308,4874.01
300,3000,9,0.2,248,16741,10171.1
300,3000,9,0.4,250,16927,8767.23
300,3000,9,0.6,248,16672,15039.4
300,3000,9,0.8,247,16664,6931.28
300,3000,9,1,246,16680,6400.04
300,3000,9,1.2,249,16724,7804.22
300,3000,9,1.4,247,16594,10083.6
300,3000,9,1.6,248,16740,14243.6
300,3000,9,1.8,249,16723,4474.74
300,3000,9,2,249,16782,8018.56
300,3000,10,0.2,246,16210,9593.1
300,3000,10,0.4,246,16280,16731.9
300,3000,10,0.6,248,16358,7604.44
300,3000,10,0.8,250,16329,7389.69
300,3000,10,1,247,16301,15805.9
300,3000,10,1.2,250,16404,10023
300,3000,10,1.4,246,16187,11813.8
300,3000,10,1.6,247,16298,5682.36
300,3000,10,1.8,247,16161,6769.09
300,3000,10,2,246,16212,4958.01
300,5000,1,0.2,264,17464,10247.1
300,5000,1,0.4,266,17688,12446.4
300,5000,1,0.6,265,17574,6476.8
300,5000,1,0.8,266,17640,6452.61
300,5000,1,1,265,17590,6408.33
300,5000,1,1.2,263,17507,7462.78
300,5000,1,1.4,264,17542,12380.4
300,5000,1,1.6,264,17509,10921.6
300,5000,1,1.8,263,17548,4768.67
300,5000,1,2,264,17517,8954.7
300,5000,2,0.2,269,17256,20577.7
300,5000,2,0.4,268,17269,14274.5
300,5000,2,0.6,268,17335,8969.24
300,5000,2,0.8,269,17309,8177.02
300,5000,2,1,268,17286,10701.5
300,5000,2,1.2,268,17261,18095.5
300,5000,2,1.4,267,17284,10068.3
300,5000,2,1.6,268,17268,8311.81
300,5000,2,1.8,268,17209,2926.54
300,5000,2,2,270,17410,3157.59
300,5000,3,0.2,265,17723,15153.9
300,5000,3,0.4,264,17641,8815.65
300,5000,3,0.6,267,17839,8487.04
300,5000,3,0.8,264,17571,14281.5
300,5000,3,1,266,17771,9460.15
300,5000,3,1.2,267,17811,7000.44
300,5000,3,1.4,266,17747,7200.1
300,5000,3,1.6,264,17581,13442.1
300,5000,3,1.8,268,17801,5718.76
300,5000,3,2,268,17794,5677.21
300,5000,4,0.2,266,18214,7559.25
300,5000,4,0.4,265,18182,8718.03
300,5000,4,0.6,265,18245,10232.1
300,5000,4,0.8,266,18217,8729.83
300,5000,4,1,262,17984,15417.7
300,5000,4,1.2,263,18059,10439.7
300,5000,4,1.4,265,18249,7528.62
300,5000,4,1.6,264,18116,8105.9
300,5000,4,1.8,265,18238,5784.5
300,5000,4,2,264,18203,5961.04
300,5000,5,0.2,266,17907,11426.5
300,5000,5,0.4,266,17821,10543.9
300,5000,5,0.6,264,17712,12319.5
300,5000,5,0.8,265,17798,10488.3
300,5000,5,1,264,17756,11463.1
300,5000,5,1.2,267,17832,8026.32
300,5000,5,1.4,264,17677,12832
300,5000,5,1.6,264,17799,11817.6
300,5000,5,1.8,266,17910,5513.31
300,5000,5,2,266,17920,5748.81
300,5000,6,0.2,263,17048,7477.48
300,5000,6,0.4,264,17192,8526.02
300,5000,6,0.6,266,17294,7079.63
300,5000,6,0.8,263,17048,11942.2
300,5000,6,1,262,17034,13965.4
300,5000,6,1.2,262,17032,13420.3
300,5000,6,1.4,263,17048,7677.12
300,5000,6,1.6,266,17245,6487.03
300,5000,6,1.8,266,17250,2791.37
300,5000,6,2,263,17064,7731.58
300,5000,7,0.2,266,17645,12938.9
300,5000,7,0.4,267,17683,8061.12
300,5000,7,0.6,268,17649,5372.79
300,5000,7,0.8,268,17692,6686.75
300,5000,7,1,265,17467,11213.4
300,5000,7,1.2,266,17560,10791.1
300,5000,7,1.4,268,17685,11598.6
300,5000,7,1.6,267,17583,19322.5
300,5000,7,1.8,270,17862,5585.63
300,5000,7,2,266,17623,8148.79
300,5000,8,0.2,264,17549,9326.01
300,5000,8,0.4,263,17437,8283.4
300,5000,8,0.6,267,17698,5540.14
300,5000,8,0.8,269,17923,5725.64
300,5000,8,1,267,17702,16236.2
300,5000,8,1.2,265,17600,11319.1
300,5000,8,1.4,266,17680,9432.44
300,5000,8,1.6,266,17613,6829.99
300,5000,8,1.8,266,17563,4620.84
300,5000,8,2,266,17563,5069.24
300,5000,9,0.2,268,17992,4417.51
300,5000,9,0.4,263,17835,9566.73
300,5000,9,0.6,265,17897,6563.73
300,5000,9,0.8,264,17862,4260.47
300,5000,9,1,267,17827,8140.38
300,5000,9,1.2,265,17793,7323.64
300,5000,9,1.4,262,17744,7409.61
300,5000,9,1.6,267,18002,7896.16
300,5000,9,1.8,267,17968,4656.21
300,5000,9,2,263,17703,8806.29
300,5000,10,0.2,265,17053,6761.21
300,5000,10,0.4,262,16815,13614.9
300,5000,10,0.6,263,16888,9587.36
300,5000,10,0.8,262,16793,21847.7
300,5000,10,1,263,16892,9420.03
300,5000,10,1.2,264,16947,6755.91
300,5000,10,1.4,263,16867,9132.46
300,5000,10,1.6,263,16906,10758
300,5000,10,1.8,261,16793,7260.55
300,5000,10,2,264,17039,4761.26
